,Company Name,Job Title,Salaries Reported,Location,Salary
1456,Accenture,Data Scientist,1,Hyderabad,122633
1457,Deloitte,Data Scientist,1,Hyderabad,644153
1458,LTI,Data Scientist,1,Hyderabad,1041195
1459,First Student,Data Scientist,1,Hyderabad,610857
1460,Mindtree,Data Scientist,1,Hyderabad,1105372
1461,ABC,Data Scientist,1,Hyderabad,150180
1462,Reliance Industries,Data Scientist,1,Hyderabad,169396
1463,Tata Consultancy Services (North America),Data Scientist,1,Hyderabad,908078
1464,Google,Data Scientist,1,Hyderabad,1243165
1465,Honeywell,Data Scientist,1,Hyderabad,1653407
1466,Mu Sigma,Data Scientist,1,Hyderabad,406548
1467,HSBC,Data Scientist,1,Hyderabad,616428
1468,Freelancer,Data Scientist,1,Hyderabad,652794
1469,Freelancer,Data Scientist,1,Hyderabad,719166
1470,CGI,Data Scientist,1,Hyderabad,426187
1471,DONE by NONE,Data Scientist,1,Hyderabad,520597
1472,American Express,Data Scientist,1,Hyderabad,1362714
1473,Nones,Data Scientist,1,Hyderabad,499996
1474,ITC Infotech,Data Scientist,1,Hyderabad,503667
1475,Hexaware Technologies,Data Scientist,1,Hyderabad,618995
1476,Infosys BPM,Data Scientist,1,Hyderabad,854151
1477,State Bank of India,Data Scientist,1,Hyderabad,1159476
1478,Sutherland,Data Scientist,1,Hyderabad,220739
1479,EMPLOYERS,Data Scientist,1,Hyderabad,1035971
1480,Bank of America,Data Scientist,1,Hyderabad,1285125
1481,Cyient,Data Scientist,1,Hyderabad,600000
1482,Fresherworld.com,Data Scientist,1,Hyderabad,300000
1483,CRISIL,Data Scientist,1,Hyderabad,991280
1484,S&P Global,Data Scientist,1,Hyderabad,1326444
1485,ValueLabs,Data Scientist,1,Hyderabad,2567346
1486,Kantar,Data Scientist,1,Hyderabad,700000
1487,Uber,Data Scientist,1,Hyderabad,1832570
1488,Myntra,Data Scientist,1,Hyderabad,1394897
1489,ABCDEF,Data Scientist,1,Hyderabad,5000000
1490,Novartis,Data Scientist,1,Hyderabad,318576
1491,Intellect Design Arena,Data Scientist,1,Hyderabad,346152
1492,Government of India,Data Scientist,1,Hyderabad,3748296
1493,upGrad,Data Scientist,1,Hyderabad,211160
1494,HSBC Software Development India,Data Scientist,1,Hyderabad,1018095
1495,Bharat Heavy Electricals,Data Scientist,1,Hyderabad,1668775
1496,Vodafone Idea,Data Scientist,1,Hyderabad,894447
1497,Not Applicable,Data Scientist,1,Hyderabad,1832570
1498,Not Applicable,Data Scientist,1,Hyderabad,1930308
1499,Toppr.com,Data Scientist,1,Hyderabad,1857397
1500,CBRE,Data Scientist,1,Hyderabad,733769
1501,Anonymous,Data Scientist,1,Hyderabad,1527142
1502,DBS Bank,Data Scientist,1,Hyderabad,726468
1503,3i Infotech,Data Scientist,1,Hyderabad,734390
1504,D. E. Shaw India,Data Scientist,1,Hyderabad,2058816
1505,Parexel,Data Scientist,1,Hyderabad,1999352
1506,Wipro Digital,Data Scientist,1,Hyderabad,884017
1507,GlobalData,Data Scientist,1,Hyderabad,842588
1508,Hexagon,Data Scientist,1,Hyderabad,924643
1509,Ivy,Data Scientist,1,Hyderabad,1773010
1510,Defence Research & Development Organisation,Data Scientist,1,Hyderabad,537441
1511,GS Lab,Data Scientist,1,Hyderabad,677580
1512,Raja Software Labs,Data Scientist,1,Hyderabad,206332
1513,Verzeo,Data Scientist,1,Hyderabad,181620
1514,MathWorks,Data Scientist,1,Hyderabad,605385
1515,ValueMomentum,Data Scientist,1,Hyderabad,604401
1516,AGS Health,Data Scientist,1,Hyderabad,413352
1517,Hitachi Consulting,Data Scientist,1,Hyderabad,2063316
1518,Karvy Group,Data Scientist,1,Hyderabad,174084
1519,ACS Solutions,Data Scientist,1,Hyderabad,828777
1520,Tata Consultancy Services,Data Scientist,1,Hyderabad,1208801
1521,Tiger Analytics,Data Scientist,1,Hyderabad,930041
1522,Ericsson IT Solutions & Services,Data Scientist,1,Hyderabad,900000
1523,Hitachi,Data Scientist,1,Hyderabad,2611178
1524,Cognizant,Data Scientist,1,Hyderabad,1800000
1525,SoCtronics,Data Scientist,1,Hyderabad,447252
1526,Electronic Arts,Data Scientist,1,Hyderabad,939649
1527,DuPont,Data Scientist,1,Hyderabad,1628952
1528,Micron Technology,Data Scientist,1,Hyderabad,604404
1529,Don't Know,Data Scientist,1,Hyderabad,301464
1530,ZF Group,Data Scientist,1,Hyderabad,363228
1531,Merilytics,Data Scientist,1,Hyderabad,889188
1532,College Board,Data Scientist,1,Hyderabad,1205860
1533,Indian School of Business,Data Scientist,1,Hyderabad,597216
1534,GSPANN Technologies,Data Scientist,1,Hyderabad,800000
1535,Gainsight,Data Scientist,1,Hyderabad,2000000
1536,Optum Global Solutions India,Data Scientist,1,Hyderabad,1628949
1537,Phenom,Data Scientist,1,Hyderabad,2371168
1538,Ameex,Data Scientist,1,Hyderabad,429953
1539,XYZ Pvt LTD,Data Scientist,1,Hyderabad,745896
1540,Evoke Technologies,Data Scientist,1,Hyderabad,1355831
1541,Molecular Connections,Data Scientist,1,Hyderabad,542640
1542,Arcadis,Data Scientist,1,Hyderabad,1221714
1543,The Sparks Foundation,Data Scientist,1,Hyderabad,352567
1544,Shree Cement,Data Scientist,1,Hyderabad,305428
1545,Bharat Financial Inclusion,Data Scientist,1,Hyderabad,1309535
1546,Tech Data,Data Scientist,1,Hyderabad,600000
1547,IVL Global,Data Scientist,1,Hyderabad,727471
1548,Gramener,Data Scientist,1,Hyderabad,828777
1549,Gramener,Data Scientist,1,Hyderabad,128988
1550,Magnaquest,Data Scientist,1,Hyderabad,287667
1551,MOURI Tech,Data Scientist,1,Hyderabad,253392
1552,Anuj,Data Scientist,1,Hyderabad,214977
1553,Jigsaw Academy,Data Scientist,1,Hyderabad,503667
1554,Unifytech,Data Scientist,1,Hyderabad,314739
1555,Kroll,Data Scientist,1,Hyderabad,1100000
1556,Industryarc,Data Scientist,1,Hyderabad,1094666
1557,Karvy Data Management Services (India),Data Scientist,1,Hyderabad,859906
1558,Zen3 Info Solutions,Data Scientist,1,Hyderabad,374330
1559,Techolution,Data Scientist,1,Hyderabad,900000
1560,Techolution,Data Scientist,1,Hyderabad,181620
1561,Qwerty Concepts,Data Scientist,1,Hyderabad,5081882
1562,Gi Group,Data Scientist,1,Hyderabad,312358
1563,Object Technology Solutions India,Data Scientist,1,Hyderabad,1849511
1564,Tata Consultancy Services,Data Scientist,27,New Delhi,624717
1565,IBM,Data Scientist,21,New Delhi,916284
1566,Accenture,Data Scientist,18,New Delhi,1196560
1567,Ericsson-Worldwide,Data Scientist,16,New Delhi,808616
1568,UnitedHealth Group,Data Scientist,16,New Delhi,1235654
1569,Delhivery,Data Scientist,15,New Delhi,1249434
1570,ZS Associates,Data Scientist,11,New Delhi,1294964
1571,EXL Service,Data Scientist,11,New Delhi,1242238
1572,Optum,Data Scientist,11,New Delhi,1276202
1573,dunnhumby,Data Scientist,11,New Delhi,1155616
1574,Nagarro,Data Scientist,10,New Delhi,1024121
1575,Optum Global Solutions,Data Scientist,10,New Delhi,1455101
1576,Valiance Solutions,Data Scientist,10,New Delhi,885863
1577,OYO,Data Scientist,9,New Delhi,1451573
1578,Cognizant Technology Solutions,Data Scientist,8,New Delhi,965789
1579,Amazon,Data Scientist,8,New Delhi,2063316
1580,Innovaccer,Data Scientist,8,New Delhi,1239994
1581,Fresher,Data Scientist,7,New Delhi,602928
1582,VMock,Data Scientist,7,New Delhi,1507325
1583,HCL Technologies,Data Scientist,6,New Delhi,690381
1584,Genpact,Data Scientist,6,New Delhi,591185
1585,CARS24.com,Data Scientist,6,New Delhi,1080483
1586,Vidooly Media Tech,Data Scientist,6,New Delhi,420384
1587,Algo8.ai,Data Scientist,6,New Delhi,575502
1588,ParallelDots,Data Scientist,6,New Delhi,848028
1589,Tech Mahindra,Data Scientist,5,New Delhi,1081397
1590,ABC,Data Scientist,5,New Delhi,728836
1591,Bharti Airtel,Data Scientist,5,New Delhi,1628952
1592,Times Internet,Data Scientist,5,New Delhi,1849285
1593,R Systems,Data Scientist,5,New Delhi,1887245
1594,Lumiq (India),Data Scientist,5,New Delhi,739714
1595,Algoscale,Data Scientist,5,New Delhi,537441
1596,Deloitte,Data Scientist,4,New Delhi,1275546
1597,First Student,Data Scientist,4,New Delhi,659508
1598,Publicis Sapient,Data Scientist,4,New Delhi,1364961
1599,Gartner,Data Scientist,4,New Delhi,1929406
1600,Sprinklr,Data Scientist,4,New Delhi,1804941
1601,Naukri.com,Data Scientist,4,New Delhi,2576614
1602,Great Learning,Data Scientist,4,New Delhi,844078
1603,Guavus,Data Scientist,4,New Delhi,1531036
1604,Octro,Data Scientist,4,New Delhi,1167179
1605,Analytics Vidhya,Data Scientist,4,New Delhi,796172
1606,Humonics,Data Scientist,4,New Delhi,929072
1607,Tata Consultancy Services,Data Scientist,3,New Delhi,484308
1608,Infosys,Data Scientist,3,New Delhi,825326
1609,Accenture,Data Scientist,3,New Delhi,406548
1610,Capgemini,Data Scientist,3,New Delhi,1000000
1611,Concentrix,Data Scientist,3,New Delhi,519997
1612,Tata Consultancy Services (North America),Data Scientist,3,New Delhi,712666
1613,Google,Data Scientist,3,New Delhi,1007334
1614,WNS,Data Scientist,3,New Delhi,1143785
1615,American Express,Data Scientist,3,New Delhi,1919822
1616,Paytm,Data Scientist,3,New Delhi,1800000
1617,Zomato,Data Scientist,3,New Delhi,1346762
1618,Fractal,Data Scientist,3,New Delhi,1463014
1619,Boston Consulting Group,Data Scientist,3,New Delhi,2504513
1620,Virtual Employee,Data Scientist,3,New Delhi,977371
1621,LiquidHub,Data Scientist,3,New Delhi,1041930
1622,Optum Global Solutions India,Data Scientist,3,New Delhi,1074883
1623,Unified Healthcare Group,Data Scientist,3,New Delhi,1221714
1624,Decision Point,Data Scientist,3,New Delhi,989135
1625,Elucidata (MA),Data Scientist,3,New Delhi,1030450
1626,Inshorts,Data Scientist,3,New Delhi,2032753
1627,EasyRewardz,Data Scientist,3,New Delhi,1004884
1628,Milkbasket,Data Scientist,3,New Delhi,1175030
1629,Exzeo,Data Scientist,3,New Delhi,813690
1630,Blackcoffer,Data Scientist,3,New Delhi,300000
1631,Tatras Data,Data Scientist,3,New Delhi,821904
1632,Monsoon (India),Data Scientist,3,New Delhi,967041
1633,Wipro,Data Scientist,2,New Delhi,806162
1634,LTI,Data Scientist,2,New Delhi,689292
1635,Microsoft,Data Scientist,2,New Delhi,1048188
1636,Wipro Technologies,Data Scientist,2,New Delhi,5092618
1637,Larsen & Toubro,Data Scientist,2,New Delhi,751392
1638,Google,Data Scientist,2,New Delhi,507036
1639,Google,Data Scientist,2,New Delhi,298664
1640,DONE by NONE,Data Scientist,2,New Delhi,1054356
1641,DONE by NONE,Data Scientist,2,New Delhi,487944
1642,OYO,Data Scientist,2,New Delhi,675384
1643,Adobe,Data Scientist,2,New Delhi,1511412
1644,Coforge,Data Scientist,2,New Delhi,1600000
1645,S&P Global,Data Scientist,2,New Delhi,988792
1646,Snapdeal,Data Scientist,2,New Delhi,1126209
1647,IHS Markit,Data Scientist,2,New Delhi,1022383
1648,Nielsen,Data Scientist,2,New Delhi,994668
1649,McKinsey & Company,Data Scientist,2,New Delhi,1820394
1650,MakeMyTrip,Data Scientist,2,New Delhi,1431111
1651,PolicyBazaar,Data Scientist,2,New Delhi,1050911
1652,Mastercard,Data Scientist,2,New Delhi,2372152
1653,XYZ Tech,Data Scientist,2,New Delhi,960895
1654,Amity University,Data Scientist,2,New Delhi,1059305
1655,MetLife,Data Scientist,2,New Delhi,841773
1656,Incedo,Data Scientist,2,New Delhi,900640
1657,Aptara,Data Scientist,2,New Delhi,1109184
1658,Yatra Online Pvt Ltd,Data Scientist,2,New Delhi,627616
1659,Xebia,Data Scientist,2,New Delhi,1634470
1660,Pitney Bowes,Data Scientist,2,New Delhi,1364816
1661,Housing.com,Data Scientist,2,New Delhi,1403697
1662,McKinsey Knowledge Center,Data Scientist,2,New Delhi,1881607
1663,CarDekho,Data Scientist,2,New Delhi,1352722
1664,Ericsson IT Solutions & Services,Data Scientist,2,New Delhi,868995
1665,OLX Group,Data Scientist,2,New Delhi,1568839
1666,1mg,Data Scientist,2,New Delhi,991426
1667,Denave,Data Scientist,2,New Delhi,1194876
1668,RateGain,Data Scientist,2,New Delhi,1961700
1669,The Sparks Foundation,Data Scientist,2,New Delhi,266328
1670,Decimal Technologies,Data Scientist,2,New Delhi,1031408
1671,Verisk Analytics,Data Scientist,2,New Delhi,658000
1672,Birdeye,Data Scientist,2,New Delhi,2311305
1673,Tokopedia,Data Scientist,2,New Delhi,1530120
1674,Elucidata (MA),Data Scientist,2,New Delhi,310548
1675,RxLogix Corporation,Data Scientist,2,New Delhi,1195034
1676,Atlan,Data Scientist,2,New Delhi,208344
1677,Ganit,Data Scientist,2,New Delhi,1170069
1678,Analytics Vidhya,Data Scientist,2,New Delhi,151764
1679,Loginworks,Data Scientist,2,New Delhi,527901
1680,Innefu Labs Pvt,Data Scientist,2,New Delhi,767567
1681,ABSAS Solutions,Data Scientist,2,New Delhi,267396
1682,Ezappsolution,Data Scientist,2,New Delhi,1094569
1683,Netomi,Data Scientist,2,New Delhi,1556582
1684,Cargoflash Infotech,Data Scientist,2,New Delhi,97836
1685,Blackcoffer,Data Scientist,2,New Delhi,90564
1686,Cube26,Data Scientist,2,New Delhi,1028546
1687,AppyHigh Technology,Data Scientist,2,New Delhi,874317
1688,Flip Robo,Data Scientist,2,New Delhi,3204288
1689,TurningCloud Solutions,Data Scientist,2,New Delhi,424014
1690,Child Health Imprints,Data Scientist,2,New Delhi,843305
1691,Blue Sky Analytics,Data Scientist,2,New Delhi,451452
1692,FarmGuide,Data Scientist,2,New Delhi,1047782
1693,Kvantum,Data Scientist,2,New Delhi,1034962
1694,Precily,Data Scientist,2,New Delhi,670578
1695,Innovative Business Solutions,Data Scientist,2,New Delhi,821904
1696,Scry Analytics,Data Scientist,2,New Delhi,1329480
1697,Innowatts,Data Scientist,2,New Delhi,846480
1698,SimplifyVMS,Data Scientist,2,New Delhi,672000
1699,Akaike Technologies,Data Scientist,2,New Delhi,904395
1700,Infosys,Data Scientist,1,New Delhi,203280
1701,Capgemini,Data Scientist,1,New Delhi,464246
1702,IBM,Data Scientist,1,New Delhi,602930
1703,Tech Mahindra,Data Scientist,1,New Delhi,620028
1704,ICICI Bank,Data Scientist,1,New Delhi,214704
1705,DXC Technology,Data Scientist,1,New Delhi,894516
1706,KPMG,Data Scientist,1,New Delhi,805867
1707,Microsoft,Data Scientist,1,New Delhi,1221714
1708,J.P. Morgan,Data Scientist,1,New Delhi,1000000
1709,ABC,Data Scientist,1,New Delhi,3082142
1710,ABC,Data Scientist,1,New Delhi,1044000
1711,Wipro Technologies,Data Scientist,1,New Delhi,604404
1712,Reliance Industries,Data Scientist,1,New Delhi,306582
1713,Capgemini Engineering,Data Scientist,1,New Delhi,1210770
1714,Teleperformance,Data Scientist,1,New Delhi,203280
1715,Honeywell,Data Scientist,1,New Delhi,1500000
1716,Mu Sigma,Data Scientist,1,New Delhi,559071
1717,NTT DATA,Data Scientist,1,New Delhi,1323523
1718,Freelancer,Data Scientist,1,New Delhi,1031658
1719,SAP,Data Scientist,1,New Delhi,1712468
1720,Nokia,Data Scientist,1,New Delhi,454187
1721,Barclays,Data Scientist,1,New Delhi,2014668
1722,WNS,Data Scientist,1,New Delhi,382968
1723,Siemens,Data Scientist,1,New Delhi,1258956
1724,Zoho,Data Scientist,1,New Delhi,1468099
1725,Nones,Data Scientist,1,New Delhi,3026926
1726,Samsung Electronics,Data Scientist,1,New Delhi,2063316
1727,EMPLOYERS,Data Scientist,1,New Delhi,300000
1728,Yes Bank,Data Scientist,1,New Delhi,1210770
1729,Bank of America,Data Scientist,1,New Delhi,1300000
1730,Maruti Suzuki,Data Scientist,1,New Delhi,803907
1731,Cyient,Data Scientist,1,New Delhi,193476
1732,TCS,Data Scientist,1,New Delhi,734050
1733,TCS,Data Scientist,1,New Delhi,805867
1734,Birlasoft,Data Scientist,1,New Delhi,800000
1735,Sopra Steria,Data Scientist,1,New Delhi,504488
1736,Self Opportunity,Data Scientist,1,New Delhi,372948
1737,Evalueserve,Data Scientist,1,New Delhi,855199
1738,Optum,Data Scientist,1,New Delhi,616428
1739,Collabera,Data Scientist,1,New Delhi,1000000
1740,CSS Corporation,Data Scientist,1,New Delhi,1035971
1741,Thoughtworks,Data Scientist,1,New Delhi,2522438
1742,ABCDEF,Data Scientist,1,New Delhi,628945
1743,Fractal,Data Scientist,1,New Delhi,403590
1744,HighRadius,Data Scientist,1,New Delhi,175272
1745,Intellect Design Arena,Data Scientist,1,New Delhi,720000
1746,Infogain,Data Scientist,1,New Delhi,480000
1747,Government of India,Data Scientist,1,New Delhi,870948
1748,Amadeus,Data Scientist,1,New Delhi,196500
1749,Info Edge,Data Scientist,1,New Delhi,2531779
1750,Delhivery,Data Scientist,1,New Delhi,367896
1751,CitiusTech,Data Scientist,1,New Delhi,1726279
1752,Aon,Data Scientist,1,New Delhi,550000
1753,Comviva,Data Scientist,1,New Delhi,310014
1754,Bharat Heavy Electricals,Data Scientist,1,New Delhi,1704749
1755,Ashok Leyland,Data Scientist,1,New Delhi,205476
1756,Vodafone Idea,Data Scientist,1,New Delhi,537441
1757,iEnergizer,Data Scientist,1,New Delhi,360000
1758,Mastercard,Data Scientist,1,New Delhi,1500000
1759,Fractal,Data Scientist,32,Mumbai,1643351
1760,Tata Consultancy Services,Data Scientist,18,Mumbai,566756
1761,Accenture,Data Scientist,10,Mumbai,900000
1762,Capgemini,Data Scientist,10,Mumbai,1055889
1763,Jio,Data Scientist,10,Mumbai,1037441
1764,Reliance Industries,Data Scientist,9,Mumbai,1773222
1765,Housing.com,Data Scientist,8,Mumbai,2383368
1766,Quantiphi,Data Scientist,7,Mumbai,919025
1767,Axis Bank,Data Scientist,6,Mumbai,1193674
1768,LTI,Data Scientist,5,Mumbai,644930
1769,HDFC Bank,Data Scientist,5,Mumbai,1070583
1770,Vodafone Idea,Data Scientist,5,Mumbai,2009767
1771,CASHe,Data Scientist,5,Mumbai,1098034
1772,Infosys,Data Scientist,4,Mumbai,1102095
1773,Cognizant Technology Solutions,Data Scientist,4,Mumbai,830959
1774,Deloitte,Data Scientist,4,Mumbai,1191942
1775,First Student,Data Scientist,4,Mumbai,1210857
1776,CitiusTech,Data Scientist,4,Mumbai,294111
1777,RBL Bank,Data Scientist,4,Mumbai,1180704
1778,ZEE5,Data Scientist,4,Mumbai,1458789
1779,Mahindra Integrated Business Solutions,Data Scientist,4,Mumbai,974832
1780,DataScientest,Data Scientist,4,Mumbai,548208
1781,Pentation Analytics,Data Scientist,4,Mumbai,650654
1782,NDS InfoServ,Data Scientist,4,Mumbai,926744
1783,Arya.ai,Data Scientist,4,Mumbai,838354
1784,Wipro,Data Scientist,3,Mumbai,364416
1785,Amazon,Data Scientist,3,Mumbai,1018095
1786,IBM,Data Scientist,3,Mumbai,1193120
1787,PwC,Data Scientist,3,Mumbai,1449831
1788,Google,Data Scientist,3,Mumbai,1355169
1789,Atos-Syntel,Data Scientist,3,Mumbai,875733
1790,Siemens,Data Scientist,3,Mumbai,1257890
1791,Mahindra,Data Scientist,3,Mumbai,1022850
1792,eClerx,Data Scientist,3,Mumbai,733769
1793,HERE Technologies,Data Scientist,3,Mumbai,1782011
1794,HDFC Standard Life Insurance,Data Scientist,3,Mumbai,1221714
1795,Morningstar,Data Scientist,3,Mumbai,957432
1796,L&T Financial Services,Data Scientist,3,Mumbai,886778
1797,Piramal Enterprises,Data Scientist,3,Mumbai,866592
1798,Piramal Enterprises,Data Scientist,3,Mumbai,1160523
1799,Episource,Data Scientist,3,Mumbai,894949
1800,XPO Logistics,Data Scientist,3,Mumbai,1581030
1801,Loylty Rewardz Mngt,Data Scientist,3,Mumbai,1223523
1802,Karza Technologies,Data Scientist,3,Mumbai,1700000
1803,Prudential plc,Data Scientist,3,Mumbai,1108264
1804,Dure Technologies,Data Scientist,3,Mumbai,1289859
1805,Tata Consultancy Services,Data Scientist,2,Mumbai,224844
1806,Tech Mahindra,Data Scientist,2,Mumbai,885892
1807,EY,Data Scientist,2,Mumbai,1025737
1808,Fresher,Data Scientist,2,Mumbai,604404
1809,ICICI Bank,Data Scientist,2,Mumbai,589332
1810,Microsoft,Data Scientist,2,Mumbai,2600220
1811,ABC,Data Scientist,2,Mumbai,1036761
1812,Kotak Mahindra,Data Scientist,2,Mumbai,799776
1813,Freshworks,Data Scientist,2,Mumbai,494353
1814,NVIDIA,Data Scientist,2,Mumbai,4187500
1815,HERE Technologies,Data Scientist,2,Mumbai,503280
1816,Fractal,Data Scientist,2,Mumbai,477864
1817,MAERSK,Data Scientist,2,Mumbai,1717206
1818,Tata AIG General Insurance,Data Scientist,2,Mumbai,1406673
